id,title,url,artist_id
3835137,Self Care,https://genius.com/Mac-miller-self-care-lyrics,820
4831705,Good News,https://genius.com/Mac-miller-good-news-lyrics,820
3835477,2009,https://genius.com/Mac-miller-2009-lyrics,820
2305085,Weekend,https://genius.com/Mac-miller-weekend-lyrics,820
152925,Objects in the Mirror,https://genius.com/Mac-miller-objects-in-the-mirror-lyrics,820
2858791,Cinderella,https://genius.com/Mac-miller-cinderella-lyrics,820
2843734,Congratulations,https://genius.com/Mac-miller-congratulations-lyrics,820
3835462,Come Back to Earth,https://genius.com/Mac-miller-come-back-to-earth-lyrics,820
131712,The Way,https://genius.com/Ariana-grande-the-way-lyrics,820
359814,Diablo,https://genius.com/Mac-miller-diablo-lyrics,820
2828305,Dang!,https://genius.com/Mac-miller-dang-lyrics,820
2841001,My Favorite Part,https://genius.com/Mac-miller-my-favorite-part-lyrics,820
1850,The Spins,https://genius.com/Mac-miller-and-empire-of-the-sun-the-spins-lyrics,820
5410,Best Day Ever,https://genius.com/Mac-miller-best-day-ever-lyrics,820
3835465,Hurt Feelings,https://genius.com/Mac-miller-hurt-feelings-lyrics,820
4844376,Circles,https://genius.com/Mac-miller-circles-lyrics,820
4240,Donald Trump,https://genius.com/Mac-miller-donald-trump-lyrics,820
5162490,Hand Me Downs,https://genius.com/Mac-miller-hand-me-downs-lyrics,820
3752074,Small Worlds,https://genius.com/Mac-miller-small-worlds-lyrics,820
69157,Fight the Feeling,https://genius.com/Mac-miller-fight-the-feeling-lyrics,820
2305126,ROS,https://genius.com/Mac-miller-ros-lyrics,820
3835471,Ladders,https://genius.com/Mac-miller-ladders-lyrics,820
3835466,What’s the Use?,https://genius.com/Mac-miller-whats-the-use-lyrics,820
151020,Red Dot Music,https://genius.com/Mac-miller-red-dot-music-lyrics,820
426771,New Faces v2,https://genius.com/Mac-miller-new-faces-v2-lyrics,820
67313,Loud,https://genius.com/Mac-miller-loud-lyrics,820
155222,The Star Room,https://genius.com/Mac-miller-the-star-room-lyrics,820
2305120,Perfect Circle / God Speed,https://genius.com/Mac-miller-perfect-circle-god-speed-lyrics,820
2840990,God Is Fair, Sexy Nasty,https://genius.com/Mac-miller-god-is-fair-sexy-nasty-lyrics,820
3835469,Wings,https://genius.com/Mac-miller-wings-lyrics,820
155230,REMember,https://genius.com/Mac-miller-remember-lyrics,820
3835476,Jet Fuel,https://genius.com/Mac-miller-jet-fuel-lyrics,820
3835474,Dunno,https://genius.com/Mac-miller-dunno-lyrics,820
2270199,100 Grandkids,https://genius.com/Mac-miller-100-grandkids-lyrics,820
2847439,Stay,https://genius.com/Mac-miller-stay-lyrics,820
5162486,Blue World,https://genius.com/Mac-miller-blue-world-lyrics,820
426749,Friends,https://genius.com/Mac-miller-friends-lyrics,820
5162492,Surf,https://genius.com/Mac-miller-surf-lyrics,820
131781,S.D.S.,https://genius.com/Mac-miller-sds-lyrics,820
5162488,Woods,https://genius.com/Mac-miller-woods-lyrics,820
150356,I Am Who Am (Killin’ Time),https://genius.com/Mac-miller-i-am-who-am-killin-time-lyrics,820
1618,Nikes on My Feet,https://genius.com/Mac-miller-nikes-on-my-feet-lyrics,820
87030,Someone Like You,https://genius.com/Mac-miller-someone-like-you-lyrics,820
150336,Watching Movies,https://genius.com/Mac-miller-watching-movies-lyrics,820
5163910,Right,https://genius.com/Mac-miller-right-lyrics,820
69148,Thoughts from a Balcony,https://genius.com/Mac-miller-thoughts-from-a-balcony-lyrics,820
3835478,So It Goes,https://genius.com/Mac-miller-so-it-goes-lyrics,820
426858,Funeral,https://genius.com/Mac-miller-funeral-lyrics,820
50220,Love Lost,https://genius.com/Mac-miller-love-lost-lyrics,820
128454,Guild,https://genius.com/Earl-sweatshirt-guild-lyrics,820
69150,Lucky Ass Bitch,https://genius.com/Mac-miller-lucky-ass-bitch-lyrics,820
426844,Wedding,https://genius.com/Mac-miller-wedding-lyrics,820
154639,Gees,https://genius.com/Mac-miller-gees-lyrics,820
2305122,Ascension,https://genius.com/Mac-miller-ascension-lyrics,820
426762,Polo Jeans,https://genius.com/Mac-miller-polo-jeans-lyrics,820
2305106,Brand Name,https://genius.com/Mac-miller-brand-name-lyrics,820
2847443,Soulmate,https://genius.com/Mac-miller-soulmate-lyrics,820
155225,I’m Not Real,https://genius.com/Mac-miller-im-not-real-lyrics,820
402541,Here We Go,https://genius.com/Mac-miller-here-we-go-lyrics,820
155224,Avian,https://genius.com/Mac-miller-avian-lyrics,820
54458,Frick Park Market,https://genius.com/Mac-miller-frick-park-market-lyrics,820
3835468,Perfecto,https://genius.com/Mac-miller-perfecto-lyrics,820
426867,Colors and Shapes,https://genius.com/Mac-miller-colors-and-shapes-lyrics,820
5162485,Complicated,https://genius.com/Mac-miller-complicated-lyrics,820
2847440,Skin,https://genius.com/Mac-miller-skin-lyrics,820
426794,Angel Dust,https://genius.com/Mac-miller-angel-dust-lyrics,820
426828,Rain,https://genius.com/Mac-miller-rain-lyrics,820
5162487,I Can See,https://genius.com/Mac-miller-i-can-see-lyrics,820
4851964,Everybody,https://genius.com/Mac-miller-everybody-lyrics,820
402505,Insomniak,https://genius.com/Mac-miller-insomniak-lyrics,820
426768,Grand Finale,https://genius.com/Mac-miller-grand-finale-lyrics,820
69147,The Question,https://genius.com/Mac-miller-the-question-lyrics,820
155231,Aquarium,https://genius.com/Mac-miller-aquarium-lyrics,820
56407,Missed Calls,https://genius.com/Mac-miller-missed-calls-lyrics,820
157727,Suplexes Inside of Complexes & Duplexes,https://genius.com/Mac-miller-suplexes-inside-of-complexes-and-duplexes-lyrics,820
144812,The End Is Near,https://genius.com/Ab-soul-the-end-is-near-lyrics,820
151019,O.K.,https://genius.com/Mac-miller-ok-lyrics,820
69631,America,https://genius.com/Mac-miller-america-lyrics,820
