id,title,url,artist_id
124957,Hive,https://genius.com/Earl-sweatshirt-hive-lyrics,941
2032777,Norf Norf,https://genius.com/Vince-staples-norf-norf-lyrics,941
124806,Burgundy,https://genius.com/Earl-sweatshirt-burgundy-lyrics,941
3027418,Ascension,https://genius.com/Gorillaz-ascension-lyrics,941
1783209,Señorita,https://genius.com/Vince-staples-senorita-lyrics,941
3119157,Yeah Right,https://genius.com/Vince-staples-yeah-right-lyrics,941
3319054,​&burn,https://genius.com/Billie-eilish-and-vince-staples-burn-lyrics,941
131890,Centurion,https://genius.com/Earl-sweatshirt-centurion-lyrics,941
3091934,Big Fish,https://genius.com/Vince-staples-big-fish-lyrics,941
1841,​epaR,https://genius.com/Earl-sweatshirt-epar-lyrics,941
3487558,Opps,https://genius.com/Vince-staples-and-yugen-blakrok-opps-lyrics,941
726590,Wool,https://genius.com/Earl-sweatshirt-wool-lyrics,941
255855,The Vapors,https://genius.com/Jhene-aiko-the-vapors-lyrics,941
426828,Rain,https://genius.com/Mac-miller-rain-lyrics,941
494153,Blue Suede,https://genius.com/Vince-staples-blue-suede-lyrics,941
2971101,BagBak,https://genius.com/Vince-staples-bagbak-lyrics,941
1864278,Lift Me Up,https://genius.com/Vince-staples-lift-me-up-lyrics,941
2032815,Summertime,https://genius.com/Vince-staples-summertime-lyrics,941
4325634,Rembrandt...Run It Back,https://genius.com/Dreamville-jid-and-j-cole-rembrandt-run-it-back-lyrics,941
3119137,745,https://genius.com/Vince-staples-745-lyrics,941
2670494,Ride Out,https://genius.com/Schoolboy-q-ride-out-lyrics,941
2414164,Smoke & Retribution,https://genius.com/Flume-smoke-and-retribution-lyrics,941
366460,Nate,https://genius.com/Vince-staples-nate-lyrics,941
81458,Elimination Chamber,https://genius.com/Domo-genesis-and-the-alchemist-elimination-chamber-lyrics,941
4059369,FUN!,https://genius.com/Vince-staples-fun-lyrics,941
5773041,Pressure In My Palms,https://genius.com/Amine-pressure-in-my-palms-lyrics,941
